"country","department","municipality","COD","scale","year","bronchial_emphysema","acute_resp","bronchitis","chagas","conduct_cardiac","pharyngitis","cerebral_infarction","laryngitis","cutaneous_leishmaniasis","pneumonia","rickettsia","tonsillitis","tracheitis","malaria_p_falciparum","malaria_p_vivax"
"Peru","PUNO","HUATASANI","PE210603","municipality",2011,0,0,93,0,0,339,0,0,0,3,0,5,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2012,0,0,48,0,0,299,0,0,0,2,0,13,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2013,0,0,44,0,0,199,0,0,0,1,0,11,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2014,0,1,87,0,0,113,0,0,0,7,0,26,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2015,0,0,21,0,0,192,0,0,0,1,0,40,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2016,0,1,20,0,1,232,0,0,0,2,0,33,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2017,0,2,22,0,0,177,0,2,0,0,0,32,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2018,0,0,14,0,0,247,0,4,0,0,0,18,0,0,0
"Peru","PUNO","HUATASANI","PE210603","municipality",2019,0,0,9,0,0,323,0,1,0,0,0,8,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2002,0,0,292,0,0,119,0,3,0,17,0,19,2,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2003,0,0,387,0,0,272,0,8,0,12,0,8,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2004,0,0,289,0,0,308,0,0,0,21,0,45,2,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2005,0,0,203,0,0,237,0,0,0,9,0,27,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2006,0,0,217,0,0,148,0,0,0,9,0,9,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2007,1,0,279,0,0,290,0,18,0,1,0,59,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2008,0,0,234,0,0,277,0,0,0,1,0,48,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2009,0,0,241,0,0,278,0,0,0,1,0,28,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2010,0,0,120,0,0,188,0,0,0,2,0,10,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2011,0,0,111,0,0,252,0,1,0,1,0,3,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2012,0,0,33,0,0,162,0,0,0,0,0,10,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2013,0,1,21,0,0,193,0,1,0,0,0,17,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2014,0,0,19,0,0,199,0,0,0,0,0,19,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2015,0,0,43,0,0,282,0,2,0,0,0,17,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2016,0,0,31,0,0,257,0,5,0,0,0,31,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2017,0,0,30,0,0,199,0,9,0,2,0,44,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2018,0,0,35,0,0,262,0,8,0,0,0,34,0,0,0
"Peru","PUNO","HUAYRAPATA","PE210903","municipality",2019,0,0,7,0,0,202,0,0,0,0,0,32,0,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2002,0,102,1084,0,2,930,0,25,0,132,4,365,9,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2003,1,24,2017,0,2,1227,0,47,0,153,13,399,22,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2004,0,26,1385,0,3,1498,0,52,0,70,6,328,21,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2005,0,162,1679,0,3,2370,0,35,0,76,1,475,14,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2006,0,1,1081,0,1,2066,0,11,0,64,0,613,6,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2007,0,1,1476,0,1,2486,0,21,0,68,0,811,12,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2008,0,0,1057,0,2,2760,0,19,0,53,0,858,12,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2009,0,0,975,0,2,2918,0,28,0,95,0,1045,13,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2010,0,1,697,0,4,2697,0,25,0,52,0,871,4,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2011,0,0,544,0,2,2982,0,12,0,57,0,770,2,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2012,0,13,376,0,6,2882,0,21,0,42,0,982,5,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2013,0,12,273,0,5,2975,0,8,0,27,0,643,0,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2014,0,13,230,0,5,3019,0,16,0,33,1,723,1,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2015,0,12,386,0,3,3250,0,24,0,35,1,766,1,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2016,0,8,311,0,4,3429,0,42,0,16,0,690,8,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2017,0,22,384,0,16,2844,0,53,1,10,1,648,2,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2018,0,28,1071,0,6,4586,0,82,0,27,0,1102,7,0,0
"Peru","PUNO","ILAVE","PE210501","municipality",2019,0,15,772,0,8,3256,0,18,0,76,1,710,1,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2002,0,0,50,0,0,4,0,0,0,2,0,47,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2003,0,0,89,0,1,1,0,0,0,0,0,19,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2004,1,0,132,0,0,2,0,0,0,0,0,30,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2005,0,0,185,0,0,16,0,0,0,5,0,28,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2006,0,2,112,0,0,78,0,0,0,2,0,6,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2007,0,0,139,0,0,79,0,0,0,5,0,10,3,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2008,0,0,122,0,0,150,0,1,0,3,0,44,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2009,0,0,129,0,0,75,0,0,0,1,0,53,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2010,0,1,115,0,0,139,0,2,0,3,0,72,1,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2011,0,0,68,0,0,212,0,0,0,0,0,21,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2012,0,0,23,0,0,188,0,0,0,2,0,5,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2013,0,0,49,0,0,218,0,1,0,0,0,2,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2014,0,0,23,0,0,66,0,0,0,0,0,7,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2015,0,0,29,0,0,352,0,0,0,0,0,9,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2016,0,1,49,0,0,335,0,0,0,0,0,14,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2017,0,0,39,0,0,276,0,0,0,0,0,58,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2018,0,0,60,0,0,280,0,0,0,0,0,114,0,0,0
"Peru","PUNO","INCHUPALLA","PE210604","municipality",2019,0,1,43,0,0,309,0,0,0,4,0,18,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2002,0,0,263,0,1,113,0,1,0,28,0,237,12,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2003,0,0,255,0,0,333,0,4,0,9,0,247,5,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2004,0,0,364,0,0,507,0,8,0,16,0,262,14,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2005,0,1,355,0,1,774,0,3,0,7,0,233,1,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2006,0,0,415,0,0,718,0,0,0,11,0,226,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2007,0,0,360,0,0,1068,0,0,0,6,0,221,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2008,0,0,198,0,0,926,0,1,0,3,0,155,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2009,0,0,146,0,1,849,0,0,0,1,0,152,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2010,0,2,128,0,0,889,0,0,0,1,0,69,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2011,0,0,85,0,0,618,0,0,0,0,0,100,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2012,0,4,79,0,0,639,0,0,0,1,0,85,3,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2013,0,10,121,0,0,643,0,1,0,6,0,125,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2014,0,0,53,0,0,757,0,0,0,5,0,94,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2015,0,8,30,0,0,559,0,5,0,0,0,49,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2016,0,0,24,0,0,582,0,6,0,2,0,30,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2017,0,0,89,0,0,546,0,3,0,5,0,25,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2018,0,0,61,0,0,732,0,3,0,6,3,38,0,0,0
"Peru","PUNO","ITUATA","PE210307","municipality",2019,0,2,32,0,1,603,0,1,0,6,0,37,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2002,0,3,46,0,0,138,0,0,0,39,0,23,12,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2003,0,0,52,0,4,417,0,2,0,33,0,39,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2004,0,0,57,0,7,235,0,0,0,14,0,66,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2005,0,0,65,0,1,270,0,0,0,11,0,59,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2006,0,0,70,0,0,196,0,0,0,7,0,76,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2007,0,1,63,0,2,247,0,0,0,12,0,86,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2008,0,0,25,0,3,367,0,0,0,2,0,29,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2009,0,0,39,0,2,442,0,3,0,3,0,24,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2010,0,0,40,0,2,312,0,2,0,0,0,44,1,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2011,0,0,41,0,0,215,0,0,0,1,1,59,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2012,0,0,29,0,0,250,0,3,0,1,0,20,5,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2013,0,0,84,0,0,197,0,0,0,3,0,33,14,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2014,0,0,118,0,0,79,0,0,0,0,0,2,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2015,0,0,74,0,0,41,0,0,0,1,0,4,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2016,0,0,64,0,0,179,0,0,0,0,0,13,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2017,0,0,28,0,1,295,0,0,0,2,0,15,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2018,0,0,56,0,0,415,0,0,0,2,0,9,0,0,0
"Peru","PUNO","JOSE DOMINGO CHOQUEHUANCA","PE210207","municipality",2019,0,0,28,0,1,261,0,0,0,0,0,5,0,0,0
"Peru","PUNO","JULI","PE210401","municipality",2002,0,15,578,0,0,694,0,4,0,25,0,459,9,0,0
"Peru","PUNO","JULI","PE210401","municipality",2003,0,8,792,0,0,1167,0,7,0,44,1,640,20,0,0
"Peru","PUNO","JULI","PE210401","municipality",2004,0,8,458,0,3,1413,0,12,0,26,0,606,26,0,0
"Peru","PUNO","JULI","PE210401","municipality",2005,0,6,366,0,1,1268,0,8,0,40,0,502,56,0,0
"Peru","PUNO","JULI","PE210401","municipality",2006,0,1,529,0,2,1013,0,4,0,32,0,407,122,0,0
"Peru","PUNO","JULI","PE210401","municipality",2007,0,1,434,0,0,1271,0,0,0,20,0,620,180,0,0
"Peru","PUNO","JULI","PE210401","municipality",2008,0,1,242,0,1,1379,1,1,0,21,0,554,156,0,0
"Peru","PUNO","JULI","PE210401","municipality",2009,0,3,171,0,3,1771,0,10,0,61,1,487,50,0,0
"Peru","PUNO","JULI","PE210401","municipality",2010,0,1,215,0,3,1504,0,9,0,38,0,447,44,0,0
"Peru","PUNO","JULI","PE210401","municipality",2011,0,12,148,0,2,1779,0,2,0,26,0,490,12,0,0
"Peru","PUNO","JULI","PE210401","municipality",2012,0,11,278,0,0,1435,0,8,0,25,0,355,28,0,0
"Peru","PUNO","JULI","PE210401","municipality",2013,0,0,283,0,3,1871,0,53,0,17,3,313,42,0,0
"Peru","PUNO","JULI","PE210401","municipality",2014,1,8,176,0,1,1462,0,11,0,10,1,265,36,0,0
"Peru","PUNO","JULI","PE210401","municipality",2015,0,5,214,0,0,1803,0,13,0,34,0,462,45,0,0
"Peru","PUNO","JULI","PE210401","municipality",2016,0,164,109,0,2,1971,0,20,0,15,0,429,32,0,0
"Peru","PUNO","JULI","PE210401","municipality",2017,0,52,190,0,1,1816,0,46,0,31,2,327,21,0,0
"Peru","PUNO","JULI","PE210401","municipality",2018,0,22,366,0,0,1969,0,32,0,34,1,310,78,0,0
"Peru","PUNO","JULI","PE210401","municipality",2019,0,11,352,0,0,1793,0,27,0,50,1,406,35,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2002,0,5,1871,0,2,1886,0,81,0,387,3,666,190,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2003,1,7,2936,0,19,3162,0,102,0,593,0,1286,238,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2004,1,11,1902,0,4,3181,0,101,0,424,0,800,156,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2005,0,7,1952,0,6,3863,0,195,0,300,0,866,321,0,2
"Peru","PUNO","JULIACA","PE211101","municipality",2006,4,16,2414,0,20,4328,1,170,0,289,0,1575,178,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2007,0,30,2587,0,5,4988,2,165,1,325,0,1787,90,0,1
"Peru","PUNO","JULIACA","PE211101","municipality",2008,0,43,2320,0,5,5139,0,83,0,285,0,1521,64,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2009,2,25,2373,0,8,6215,0,140,0,227,0,1996,43,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2010,0,34,2484,0,11,5686,0,231,0,238,0,2221,10,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2011,3,26,2039,0,7,5767,0,116,0,214,0,2071,17,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2012,3,31,2766,0,14,5424,0,76,0,248,1,2450,41,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2013,0,13,2604,0,17,5127,0,63,0,179,2,2380,11,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2014,0,57,2226,1,17,4184,0,63,0,100,1,2125,180,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2015,0,145,2102,1,25,4428,0,134,0,182,2,2413,208,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2016,1,93,2329,0,21,4023,0,145,0,97,1,2661,123,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2017,1,74,2207,0,47,5141,0,142,1,75,2,1824,17,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2018,2,220,2426,0,42,7264,0,130,0,226,2,1742,12,0,0
"Peru","PUNO","JULIACA","PE211101","municipality",2019,1,85,2265,0,42,6726,0,106,1,470,0,1599,7,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2002,0,3,182,0,0,70,0,0,0,1,1,38,1,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2003,0,4,188,0,0,135,0,5,0,6,1,63,62,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2004,0,3,146,0,0,78,0,4,0,5,0,172,121,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2005,0,1,128,0,0,67,0,0,0,11,7,171,97,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2006,0,0,132,0,1,170,0,0,0,9,1,114,32,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2007,0,1,110,0,0,222,0,1,0,7,0,83,2,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2008,0,0,53,0,0,259,0,0,0,0,0,138,6,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2009,0,0,121,0,0,288,0,0,0,2,0,106,1,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2010,0,0,144,0,0,385,0,0,0,2,0,64,7,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2011,0,0,56,0,0,341,0,0,0,0,0,61,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2012,1,0,61,0,0,295,0,0,0,4,0,131,1,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2013,0,4,57,0,0,269,0,3,0,5,0,127,1,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2014,0,1,29,0,0,359,0,9,0,0,0,23,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2015,0,4,34,0,0,434,0,2,0,1,0,82,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2016,0,31,21,0,0,372,0,0,0,5,0,135,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2017,0,3,22,0,0,373,0,2,0,0,0,86,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2018,0,1,53,0,0,345,0,0,0,0,0,97,0,0,0
"Peru","PUNO","KELLUYO","PE210404","municipality",2019,0,2,79,0,0,425,0,0,0,8,0,125,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2002,0,3,689,0,1,303,0,15,0,125,0,250,57,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2003,0,26,850,0,5,547,0,57,0,98,4,350,27,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2004,0,13,517,0,1,481,0,3,0,40,0,292,10,0,1
"Peru","PUNO","LAMPA","PE210701","municipality",2005,0,0,454,0,3,565,0,1,0,43,0,220,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2006,0,2,475,0,0,833,0,6,1,38,0,237,17,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2007,0,0,624,0,3,919,0,6,0,50,1,363,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2008,0,0,496,0,4,1386,0,0,0,24,0,400,4,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2009,0,0,396,0,1,1589,0,5,0,36,0,409,1,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2010,0,0,350,0,0,1524,0,22,0,18,0,370,14,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2011,0,0,285,0,0,1478,0,15,0,21,0,353,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2012,0,2,233,0,0,1631,0,3,0,15,0,259,1,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2013,0,18,277,0,1,1779,0,19,0,18,0,233,3,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2014,0,2,197,0,0,1792,0,6,0,6,0,344,1,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2015,8,19,164,0,0,1674,0,3,0,9,0,502,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2016,0,8,234,0,3,1546,0,17,0,12,0,422,7,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2017,0,9,194,0,0,1467,0,6,0,6,0,369,0,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2018,0,22,386,0,2,1845,0,32,0,12,2,330,2,0,0
"Peru","PUNO","LAMPA","PE210701","municipality",2019,0,16,322,0,1,1658,0,10,0,10,0,220,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2002,0,0,232,0,0,31,0,0,0,6,0,31,1,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2003,0,0,221,0,0,132,0,0,0,0,0,33,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2004,0,0,214,0,0,113,0,0,0,2,0,7,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2005,0,0,55,0,0,121,0,0,0,1,0,5,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2006,0,0,35,0,0,107,0,0,0,1,0,20,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2007,0,0,65,0,0,104,0,0,0,1,0,22,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2008,0,0,54,0,0,173,0,4,0,1,0,48,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2009,0,0,49,0,0,165,0,0,1,0,0,41,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2010,0,0,40,0,0,207,0,0,0,0,0,52,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2011,0,0,8,0,0,269,0,0,0,0,0,38,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2012,0,0,8,0,0,201,0,0,0,0,0,121,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2013,0,0,63,0,0,336,0,2,0,0,0,116,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2014,0,0,71,0,0,433,0,0,0,0,0,115,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2015,0,0,117,0,1,376,0,3,0,2,0,125,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2016,0,1,73,0,0,285,0,0,0,0,0,183,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2017,0,0,53,0,0,384,0,0,0,0,0,121,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2018,0,0,29,0,0,220,0,0,1,0,0,142,0,0,0
"Peru","PUNO","LIMBANI","PE211203","municipality",2019,0,0,37,0,0,190,0,0,0,2,0,136,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2002,0,0,191,0,0,92,0,0,0,5,0,40,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2003,0,0,220,0,0,180,0,0,0,24,0,34,8,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2004,0,0,169,0,0,92,0,0,0,29,0,33,1,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2005,0,0,169,0,0,217,0,0,0,13,0,27,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2006,0,0,91,0,0,282,0,0,0,14,0,18,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2007,0,1,151,0,0,261,0,0,0,9,0,39,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2008,0,0,158,0,1,316,0,0,0,17,0,20,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2009,0,0,182,0,1,452,0,6,0,18,0,99,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2010,0,0,139,0,0,340,0,1,0,0,0,166,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2011,0,0,118,0,0,252,0,0,0,5,0,114,1,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2012,0,6,137,0,0,181,0,0,0,4,0,80,3,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2013,0,2,91,0,0,193,0,7,0,12,0,68,1,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2014,0,2,79,0,0,226,0,2,0,0,0,85,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2015,0,0,78,0,0,216,0,0,0,2,0,63,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2016,0,2,83,0,0,278,0,0,0,1,0,118,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2017,0,1,49,0,1,326,0,0,0,0,0,77,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2018,0,0,110,0,1,483,0,2,0,0,0,118,0,0,0
"Peru","PUNO","LLALLI","PE210804","municipality",2019,0,0,84,0,0,356,0,0,0,2,0,62,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2002,0,0,281,0,0,175,0,15,0,30,0,112,1,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2003,0,0,178,0,1,268,0,8,0,22,0,87,6,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2004,0,0,54,0,1,217,0,14,0,11,0,73,4,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2005,0,0,69,0,1,240,0,0,0,28,0,219,10,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2006,0,0,37,0,3,401,0,1,0,32,0,433,0,0,2
"Peru","PUNO","MACARI","PE210805","municipality",2007,0,0,77,0,5,526,0,7,0,17,0,462,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2008,0,0,144,0,3,763,0,0,0,12,0,537,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2009,0,3,150,0,6,1122,0,0,0,8,0,497,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2010,1,1,295,0,3,1082,0,18,0,11,0,450,3,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2011,0,0,337,0,0,878,0,9,0,2,0,330,2,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2012,0,6,373,0,0,624,0,5,0,3,0,370,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2013,0,2,362,0,0,513,0,3,0,9,0,393,1,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2014,1,0,240,0,2,653,0,11,0,1,0,321,11,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2015,0,5,155,0,1,789,0,10,0,1,0,460,51,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2016,0,6,165,0,0,1147,0,8,0,0,0,216,2,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2017,0,7,170,0,0,1002,0,9,0,1,0,196,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2018,0,7,201,0,2,1348,0,8,0,1,0,202,0,0,0
"Peru","PUNO","MACARI","PE210805","municipality",2019,0,8,237,0,0,1207,0,3,0,0,0,297,0,0,0
"Peru","PUNO","MACUSANI","PE210301","municipality",2000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Peru","PUNO","MACUSANI","PE210301","municipality",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Peru","PUNO","MACUSANI","PE210301","municipality",2002,0,3,283,0,8,711,0,27,0,97,0,245,79,0,0
"Peru","PUNO","MACUSANI","PE210301","municipality",2003,0,3,494,0,1,896,0,11,0,47,4,308,9,0,0
